,game_id,gamer_id,inDate,url,method,tableAndColumn
8739,2319,1660492888355cd27bb320581ec732be7a3872a061b3d0add123d2aaa4904d8d,2021-12-29T23:24:15.275Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
8740,1913,3a5fded5666ce267e473251b1d50edc7424c074aed79665ce03c033f5e01c7d1,2021-12-29T23:24:15.275Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'DailyGift'}]"
8741,1773,689f0435b556d6408037e43967e32603f7bba1b310d44e47f097a0839c4067ba,2021-12-29T23:24:15.273Z,"/data/gameinfo/v3.2/union/PublicProfile?where=%7B%22owner_inDate%22:%7B%22operator%22:%22EQ%22,%22value%22:%222021-03-16T08:50:38.192Z%22%7D%7D&limit=10&order=DESC",GET,
8742,2097,204d97ca4f1c461210f2d00de40c2882cea84beb703022ed6a9681e6e9fa6f46,2021-12-29T23:24:15.273Z,/data/rank/union/v1.3/8a27e610-50eb-11ec-8201-c1594a4e1456/gamer?gap=0,GET,
8743,2319,57d5970207a020379f444a698ed5049ff9a36ada105e08340f2c44249f0c2f12,2021-12-29T23:24:15.273Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8744,2319,3ffc773a7a1ad86ffa06595e9ca8c34c7828eb0b188fa5997e97193fb61491b4,2021-12-29T23:24:15.269Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
8745,2319,9a4c12bccc7eada43d794270c9da38b7fb5c295c43db7d134f6434611a10b903,2021-12-29T23:24:15.266Z,/data/rank/union/v1.1/ea8c9430-38cf-11ec-955f-fb3c68e97f2a,POST,
8746,1908,ffc6b41e110814c5e0e42400e7ae4fea93d24f35a1a3535f2b88162d1325f324,2021-12-29T23:24:15.266Z,/data/social/guild/v3/myGuild,GET,
8747,1966,99a09ec5372c85201c34c6e14328b748554b49fdea149e982468a7b89087c139,2021-12-29T23:24:15.266Z,/data/isAliveToken,GET,
8748,1572,ad70c2cfdf48a0a564caf3c8daecff1fc203a6ca8f51a50f8d18f54737add5ee,2021-12-29T23:24:15.260Z,/data/rank/union/v1.1/526bef30-5d68-11ec-80a4-d75a5ea006c8,POST,
8749,1585,586643972bd19f2d6c8315798c7298e49812c8686db33a2fd4300aba140b9d0f,2021-12-29T23:24:15.260Z,/data/gameLog/v1.2/%EA%B8%B0%ED%83%80%20%EC%95%84%EC%9D%B4%ED%85%9C%20%EC%A0%9C%EC%9E%91,POST,
8750,2326,42a6de2249afd0642b85bb1a43eb072ef882239eb0574abe008dd011cd8a28f9,2021-12-29T23:24:15.259Z,/data/gameinfo/v3.3/union/ShopData/mine?where=%7B%7D&limit=10,GET,
8751,1999,1f5852719c7d1b67daed24d64b6931fec569e647300d79429d29a994eeb6abfb,2021-12-29T23:24:15.259Z,/data/isAliveToken,GET,
8752,1908,f9d46871e7b2934c3b3bc45dc6f13a24c15e435436e3e288fd4fa9a5dd68cdf2,2021-12-29T23:24:15.257Z,/data/rank/union/v1.1/807322b0-cda1-11eb-afd6-dbb065845072,POST,
8753,953,4b736a803edc36b3f76b8b0c398e3c2dd2c99a6053c03eeaaea27df12bf6a237,2021-12-29T23:24:15.254Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['best_stage', 'gold', 'monster_count', 'total_stage', 'user_experience', 'user_level', 'user_skill_point', 'user_stage'], 'tableName': 'user_info'}]"
8754,2319,24ae221d3016ce000749260d0fdc8121f4fd6b33bef5ec95a849daf5fd855198,2021-12-29T23:24:15.254Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['killCountTotal3'], 'tableName': 'UserInfo'}]"
8755,2319,efb8c3fbc7dd8a2e0d24c55811e44f35f24f87248bf98f74ecd098e3d087d9c0,2021-12-29T23:24:15.253Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8756,2319,799e665e444f0065d961b13e4e8c038187522212caef30c3abb5a781d8308688,2021-12-29T23:24:15.252Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8757,1585,48b9b7b2ddd52be424bc9df320d4bc609fe8f4eff7503d4203ba2d290df48644,2021-12-29T23:24:15.249Z,/data/rank/union/v1.1/f72a1ac0-df0e-11eb-bc74-95875190be29,POST,
8758,2319,82ad9bcbd0d144258efdb296f77bd13105798870244a126abc4d35ac43b3d077,2021-12-29T23:24:15.248Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8759,2319,4489d1e876bf629d1ae7a97869a0fb90353e180d3cbf6fc6c527c56e528dfe70,2021-12-29T23:24:15.248Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['BonusSpin', 'CockStone', 'Dokebi', 'DragonStone', 'Event_Item_1', 'Gold', 'GrowthStone', 'GuildReward', 'HorseStone', 'Jade', 'Marble', 'MiniGameReward', 'MonkeyStone', 'PeachReal', 'PetUpgradeSoul', 'Potion_0', 'Potion_1', 'Potion_2', 'RabitStone', 'Relic', 'RelicTicket', 'SheepStone', 'SkillPartion', 'SnakeStone', 'Songpyeon', 'StageRelic', 'Ticket', 'TigerStone', 'WeaponUpgradeStone', 'YomulExchangeStone'], 'tableName': 'Goods'}]"
8760,2319,f162ed1b8fec8c59c85c0a4313d661aa2398acaa8f1c0baf7e6e7b0bb8cccbf5,2021-12-29T23:24:15.245Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
8761,2326,210cf8643031c6dce5fca0b3a72dac2e3db8bd0f13886bf453e2f46c47533eb6,2021-12-29T23:24:15.242Z,/data/chart/v2.1/36384,GET,
8762,2364,7ede6ce2f7aa3d101b6e354b3335ffdb893ed8b64794cd4db14502fc57ce8a52,2021-12-29T23:24:15.242Z,/data/gameinfo/v3.3/union/BossRaidInfo/mine?where=%7B%7D&limit=1,GET,
8763,1905,7c65e3b5dfa3e2fd2e8a1d0c38245cc96be94b608beb6f035a7655486c1f6381,2021-12-29T23:24:15.242Z,/data/gameLog/v1.2/GameLog_Map,POST,
8764,2319,6d9bf5c00e86eebff0a44efba3456c909e68d3e3e9eba62a94a0ce608a565cd1,2021-12-29T23:24:15.240Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8765,1585,8a5b068f4e78099fec98da674883712e9f472b9a5235c2f0fa70f48ae74f37eb,2021-12-29T23:24:15.238Z,/data/gameLog/v1.2/%EA%B8%B0%ED%83%80%20%EC%95%84%EC%9D%B4%ED%85%9C%20%EC%A0%9C%EC%9E%91,POST,
8766,1585,5763adffad37f5008e4e0479a6928abbf33000ab5647382b89b87f9f29101087,2021-12-29T23:24:15.238Z,/data/rank/union/v1.1/0437f090-def9-11eb-9e66-25cb0ae9020d,POST,
8767,2326,25d26b7e3b179c3c35d67750df9a33f33b1913042b712a12fbce2924292ca466,2021-12-29T23:24:15.237Z,/data/gameinfo/v3.3/union,PUT,
8768,1913,82fad6c5c63daee31e0165d7950eb2be62c12c4f2d03d2c80e1340fb18ad749a,2021-12-29T23:24:15.235Z,/data/rank/union/v1.3/47021c70-2125-11ec-ada7-113996e44262?limit=15&offset=0,GET,
8769,2319,ff7854171495cf0054a23de8363cb3b54f5a6ff29a46c0ae095925211e6b5c63,2021-12-29T23:24:15.234Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8770,380,e9240a712774d70876c462ade319f1c5350b71742e8c4bd7fa5bbeac14d7a141,2021-12-29T23:24:15.232Z,/data/social/guild/v1?firstKey=%7B%22inDate%22:%7B%22S%22:%222020-05-09T15:45:44.396Z%22%7D%7D,GET,
8771,1585,3d6aa0bbb1ae521bea655165d53b241d81ce78e371bfbeb69a2437a2589fa23d,2021-12-29T23:24:15.231Z,/data/isAliveToken,GET,
8772,2243,9a767a56e6007537bae29e3e50c8a2aeb282fd8d571159403fd4370c771ec252,2021-12-29T23:24:15.230Z,/data/gameinfo/v3.3/union,PUT,
8773,1916,b0ea581b6d1c5e5cfa99a786b7294f3a1372a0355daa2fe4942299cf4fe86f20,2021-12-29T23:24:15.229Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['getFreeGemCount', 'getFreeRelicCount'], 'tableName': 'player'}]"
8774,1913,3a5fded5666ce267e473251b1d50edc7424c074aed79665ce03c033f5e01c7d1,2021-12-29T23:24:15.226Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'DailyChip'}]"
8775,2319,6e1aa89b06f928d478b25b5452e3d7eed7e844421d3ca2d18d9c012da5638188,2021-12-29T23:24:15.226Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission1'], 'tableName': 'DailyMission'}]"
8776,1908,f6bfd5a63947a34697c2b2fde16588c1efcb050f5252673c78662018bce99042,2021-12-29T23:24:15.225Z,/data/rank/union/v1.3/2cc3a1a0-20c4-11ec-85f4-3f4483eb9637/gamer?gap=0,GET,
8777,2319,02e89b9586c5a8dcb0824d3dc446bb1cca9a94ea2eab5e2490e7cc20b19515db,2021-12-29T23:24:15.225Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['LastMap'], 'tableName': 'UserInfo'}]"
8778,953,39539344707fe7d5fc1c3225b17ae80bedc14e26b9a92233a204ae90a8038b24,2021-12-29T23:24:15.223Z,/data/post/v2.1/reward,GET,
8779,1585,d3c72b22532cb687a1e10b12f3b0588ed83bc6bf8b574cd84b10ac71d731181b,2021-12-29T23:24:15.222Z,/data/rank/union/v1.1/73922650-de2b-11eb-9e66-25cb0ae9020d,POST,
8780,1916,04faa88800a39349936991c0f01c4dc006cd9439b68daca7cf224a9019add84c,2021-12-29T23:24:15.220Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['gold', 'killCount', 'playMinutes', 'totalKillCount'], 'tableName': 'player'}]"
8781,394,900bde0111d9e67c531cfe4cc89af569d3ed7e9e5bc282c3cb63c570e07ed323,2021-12-29T23:24:15.219Z,/data/notice/v2,GET,
8782,1572,8f720c84f74f542bf212fbf6a411d44410756c8df14c086a3f3fa6a251ef76c6,2021-12-29T23:24:15.219Z,/data/rank/union/v1.3/526bef30-5d68-11ec-80a4-d75a5ea006c8/gamer?gap=0,GET,
8783,2319,e9916452c3cfa50e49632ffd5fb6dc6c07048f24d4cfb2d3135df15be93f421d,2021-12-29T23:24:15.217Z,/data/gameinfo/v3.1/union/Rank_Cat_4/mine?where=%7B%7D&limit=10,GET,
8784,1913,375b54b2f1f5ff91e8dab5699da848b32b88d3915cc307be402d5c4224a87ad2,2021-12-29T23:24:15.217Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'DailyChip'}]"
8785,1999,4405f044fe507ebfe9ded6e4df0b579c45fbebfb80d5235ef444e03428ae389f,2021-12-29T23:24:15.212Z,/data/post/v3?limitForAdminPost=10&limitForUserPost=10,GET,
8786,1916,f37527fb8d2995a8a17ac4db403eb2f1e1d62c36d88c6a7b5da0a6fb3a14bba1,2021-12-29T23:24:15.209Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8787,2097,04c45917cd515a0aefe61abe847b5959819132a3e03c18b285966b9c1140169e,2021-12-29T23:24:15.209Z,/data/rank/union/v1.1/8a27e610-50eb-11ec-8201-c1594a4e1456,POST,
8788,1916,3d36ab83802527e1c57f40178f97768522b1cfde6a9f9121b9abeb2455c930a9,2021-12-29T23:24:15.209Z,/data/rank/union/v1/7d431970-0f81-11ec-b02f-81995e7c75d5,POST,
8789,1908,c4f16c830b3900b1fbc7e0e1694c06c5beb0b146b25f5440e9b233272fdf9213,2021-12-29T23:24:15.208Z,/data/rank/union/v1.1/807322b0-cda1-11eb-afd6-dbb065845072,POST,
8790,2319,bba332db475230c07d46af692c4c44b16b267a291d96a1cd02b846f210b641cb,2021-12-29T23:24:15.208Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['BonusSpin', 'CockStone', 'Dokebi', 'DragonStone', 'Event_Item_1', 'Gold', 'GrowthStone', 'GuildReward', 'HorseStone', 'Jade', 'Marble', 'MiniGameReward', 'MonkeyStone', 'PeachReal', 'PetUpgradeSoul', 'Potion_0', 'Potion_1', 'Potion_2', 'RabitStone', 'Relic', 'RelicTicket', 'SheepStone', 'SkillPartion', 'SnakeStone', 'Songpyeon', 'StageRelic', 'Ticket', 'TigerStone', 'WeaponUpgradeStone', 'YomulExchangeStone'], 'tableName': 'Goods'}]"
8791,1908,f6bfd5a63947a34697c2b2fde16588c1efcb050f5252673c78662018bce99042,2021-12-29T23:24:15.207Z,/data/rank/union/v1.3/2cc3a1a0-20c4-11ec-85f4-3f4483eb9637/gamer?gap=0,GET,
8792,2319,ab72422e640ed2c94097c0e294d12a45fbd18c8392c0181c383c5238c8fa54ca,2021-12-29T23:24:15.206Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['exp1_new_new_new', 'exp2_new_new_new', 'gold1_new_new_new', 'gold2_new_new_new', 'yomul0_buff', 'yomul1_buff', 'yomul2_buff', 'yomul3_buff', 'yomul4_buff', 'yomul5_buff', 'yomul6_buff', 'yomul7_buff'], 'tableName': 'BuffTable'}]"
8793,2273,6dfc990a1188100363786ecc5fe057e4fac84d4efa748e98595fb7daf25c7c76,2021-12-29T23:24:15.206Z,/data/rank/union/v1.3/5d8450d0-1e8c-11ec-a199-efc96572d1a5/user/score/50,GET,
8794,2326,34ad10be8c75428abba23b492d6a1d776ed027a17052b35dafe8adc5b2271483,2021-12-29T23:24:15.205Z,/data/gameinfo/v3.3/union,PUT,
8795,2319,a277ce9c3c32c94f8093f5643f38593f09a1b306973ce01618ee9a4ff7ead357,2021-12-29T23:24:15.204Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8796,1913,375b54b2f1f5ff91e8dab5699da848b32b88d3915cc307be402d5c4224a87ad2,2021-12-29T23:24:15.203Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'DailyGift'}]"
8797,1773,689f0435b556d6408037e43967e32603f7bba1b310d44e47f097a0839c4067ba,2021-12-29T23:24:15.203Z,/data/gamer/v1.3/nickname?nickname=%EC%82%AC%EC%9D%B4%EB%A8%BC,GET,
8798,2243,9a767a56e6007537bae29e3e50c8a2aeb282fd8d571159403fd4370c771ec252,2021-12-29T23:24:15.201Z,/data/gameLog/v1.2/use_demon_solider_coin,POST,
8799,1913,375b54b2f1f5ff91e8dab5699da848b32b88d3915cc307be402d5c4224a87ad2,2021-12-29T23:24:15.201Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Buffs'}]"
8800,1913,375b54b2f1f5ff91e8dab5699da848b32b88d3915cc307be402d5c4224a87ad2,2021-12-29T23:24:15.201Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Mission'}]"
8801,2319,1a42bcdd5102c88d56b3a732f1711e18ce22f9d9dd0b220eeee02f4f32600c75,2021-12-29T23:24:15.200Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['killCountTotal3'], 'tableName': 'UserInfo'}]"
8802,2319,38bd950cebb8feeb8f501beb942c2ecba1c17f6f4a597dc07fe8bc2c5357ee66,2021-12-29T23:24:15.200Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8803,2243,9a767a56e6007537bae29e3e50c8a2aeb282fd8d571159403fd4370c771ec252,2021-12-29T23:24:15.197Z,/data/gameinfo/v3.3/union,PUT,
8804,2319,125859016a522fb309c9aa61a45db7b8de6a5ad45285a9860e8259a3f7be9f2a,2021-12-29T23:24:15.197Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['exp1_new_new_new', 'exp2_new_new_new', 'gold1_new_new_new', 'gold2_new_new_new', 'yomul0_buff', 'yomul1_buff', 'yomul2_buff', 'yomul3_buff', 'yomul4_buff', 'yomul5_buff', 'yomul6_buff', 'yomul7_buff'], 'tableName': 'BuffTable'}]"
8805,2319,ed72dc8b5f713ff4bbe2a2c263040179b67ad72ba4a4701685638eb977bef1c3,2021-12-29T23:24:15.193Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission2'], 'tableName': 'DailyMission'}]"
8806,2319,24ae221d3016ce000749260d0fdc8121f4fd6b33bef5ec95a849daf5fd855198,2021-12-29T23:24:15.192Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['dailyEnemyKillCount'], 'tableName': 'UserInfo'}]"
8807,953,4b736a803edc36b3f76b8b0c398e3c2dd2c99a6053c03eeaaea27df12bf6a237,2021-12-29T23:24:15.191Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['best_stage', 'gold', 'monster_count', 'total_stage', 'user_experience', 'user_level', 'user_skill_point', 'user_stage'], 'tableName': 'user_info'}]"
8808,1916,28f817c962aace00425fd0353a2f600c5b095d514a4f7a281945e55127a3000d,2021-12-29T23:24:15.191Z,/data/gameinfo/v3.1/union,POST,"[{'columns': ['achievementGoalValueDic', 'achievementLvDic', 'achievementStartValueDic', 'dailyQuestCurValueDic', 'isRewardedDailyQuests', 'nextResetDailyQuestUtcTime', 'gamer_id', 'owner_inDate', 'inDate', 'client_date', 'partition', 'updatedAt'], 'tableName': 'achievement'}]"
8809,2326,42a6de2249afd0642b85bb1a43eb072ef882239eb0574abe008dd011cd8a28f9,2021-12-29T23:24:15.190Z,/data/gameinfo/v3.3/union/CostumeData/mine?where=%7B%7D&limit=10,GET,
8810,2319,3db2f0dd91942d749acf45036deae4662e63af95474457e77a82f85695ea50d6,2021-12-29T23:24:15.189Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8811,1572,eaf6239d767a62cd2630069ff09f1c19143a5cdb33b08bfc069d8d669da1e14a,2021-12-29T23:24:15.186Z,/data/coupon/v3,PUT,
8812,1999,66746f29e238c0686f15079741e332514eb27b93a43043efb1247250e67c0c45,2021-12-29T23:24:15.186Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['chargedJewelData', 'progress', 'val'], 'tableName': 'GameData'}]"
8813,1916,1005ca1e259355ab8fb45697fb383721a5bd2e0f3c80ec71787689dc74129ff1,2021-12-29T23:24:15.185Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['redDragonKey'], 'tableName': 'spec'}]"
8814,2319,7a5fa8f7b5f97c05ae155bb30bdbef860e0074cf7200099a19aa5f2ef3066622,2021-12-29T23:24:15.181Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['dailyEnemyKillCount'], 'tableName': 'UserInfo'}]"
8815,2319,5111849b7082ad265b63e9ccb74fcb3ff5c4ec13c9d785f72d79a433d58eb020,2021-12-29T23:24:15.177Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8816,2319,cd4d8c2ac6e12e6e3b02eff4be67f8a189bf5a0d17bb1c39367532a646462444,2021-12-29T23:24:15.176Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8817,1966,61e7056d9eead1165051c8448a94018a1acb68f381020066c97b2c49eb9d5f2d,2021-12-29T23:24:15.175Z,/data/gameinfo/v3.2/union/RankData?where=%7B%7D&limit=10&order=DESC,GET,
8818,1585,5763adffad37f5008e4e0479a6928abbf33000ab5647382b89b87f9f29101087,2021-12-29T23:24:15.175Z,/data/rank/union/v1.1/73922650-de2b-11eb-9e66-25cb0ae9020d,POST,
8819,2319,b28885256c466d69a9077bf018971739f00e317de1f391cdd4617027b9c222b5,2021-12-29T23:24:15.175Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['magicBook1', 'magicBook2'], 'tableName': 'MagicBook'}]"
8820,1585,57d7d7cc379f4106f2c42911b076d23fd44fdeeb0af4209c13657ee18db3dcc6,2021-12-29T23:24:15.174Z,/data/rank/union/v1.1/1b90f3c0-df0f-11eb-9e66-25cb0ae9020d,POST,
8821,2364,9992c2c6f57d25ec7bffb815774d1195de84c0a0bc05eab6a31953b636855889,2021-12-29T23:24:15.171Z,/data/gameLog/v1.1/InventoryInfo,POST,
8822,2243,95481dce636869b8a904bc737abbcfbef95e1f7879078506c589dd9bc2f67b37,2021-12-29T23:24:15.170Z,/data/gameinfo/v3.3/union,PUT,
8823,1572,eaf6239d767a62cd2630069ff09f1c19143a5cdb33b08bfc069d8d669da1e14a,2021-12-29T23:24:15.169Z,/data/coupon/v3,PUT,
8824,1916,ffc99fa7791a19e276455e29652c4a3b054adacdcd9c3f1a42fb828e1a6cf676,2021-12-29T23:24:15.169Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['achievementGoalValueDic', 'achievementLvDic', 'achievementStartValueDic', 'dailyQuestCurValueDic', 'isRewardedDailyQuests', 'nextResetDailyQuestUtcTime'], 'tableName': 'achievement'}]"
8825,1908,ffc6b41e110814c5e0e42400e7ae4fea93d24f35a1a3535f2b88162d1325f324,2021-12-29T23:24:15.169Z,/data/gameinfo/v3.3/union,PUT,
8826,2097,20ba3a1290b0b9a1e8fd86d919c6d9bf845038c2bd1cd5464b76afe380d514c4,2021-12-29T23:24:15.169Z,/data/rank/union/v1.3/8a27e610-50eb-11ec-8201-c1594a4e1456/gamer?gap=0,GET,
8827,2326,2624483c016844f3af4a2574f262e9f472b5dd5e43a8345f3d0400ed78606f55,2021-12-29T23:24:15.168Z,/data/gameinfo/v3.3/union,PUT,
8828,1916,50c787648e0341b869a06a92fa9f02c37316b51995053852dc3d2704b0439de4,2021-12-29T23:24:15.167Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8829,2319,0e6d5a554951cc788e15679c6d737f6fd1ec0b3fcfb23bf357f34a97fca9f035,2021-12-29T23:24:15.167Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['BonusSpin', 'CockStone', 'Dokebi', 'DragonStone', 'Event_Item_1', 'Gold', 'GrowthStone', 'GuildReward', 'HorseStone', 'Jade', 'Marble', 'MiniGameReward', 'MonkeyStone', 'PeachReal', 'PetUpgradeSoul', 'Potion_0', 'Potion_1', 'Potion_2', 'RabitStone', 'Relic', 'RelicTicket', 'SheepStone', 'SkillPartion', 'SnakeStone', 'Songpyeon', 'StageRelic', 'Ticket', 'TigerStone', 'WeaponUpgradeStone', 'YomulExchangeStone'], 'tableName': 'Goods'}]"
8830,2319,f57ef826c72489e49167e6aab80efda3d38fd83775aff0e0b493724854716667,2021-12-29T23:24:15.165Z,/data/chat/v1/filterVersion,GET,
8831,394,900bde0111d9e67c531cfe4cc89af569d3ed7e9e5bc282c3cb63c570e07ed323,2021-12-29T23:24:15.165Z,/data/gameInfo/v1.5/game/2021-12-29T14:13:33.569Z,PUT,
8832,2326,25d26b7e3b179c3c35d67750df9a33f33b1913042b712a12fbce2924292ca466,2021-12-29T23:24:15.164Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Exp', 'Level', 'StageBonus'], 'tableName': 'PlayerData'}]"
8833,1572,ad70c2cfdf48a0a564caf3c8daecff1fc203a6ca8f51a50f8d18f54737add5ee,2021-12-29T23:24:15.164Z,/data/push/v1.1,POST,
8834,1572,513c0737f37936016416f1673a37308ba884044fe892c94b68af40ad8c05ad1e,2021-12-29T23:24:15.163Z,/data/probability/v1.2/1/3082,GET,
8835,1999,070cc39e855091dcee12b7e5225cb35f8451216ca04c60002812ef43af0ecd96,2021-12-29T23:24:15.162Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['chargedJewelData', 'progress', 'val'], 'tableName': 'GameData'}]"
8836,2347,8e2e043021dde3fe4480d9648f480ec151ccc7a0aad18a6491d7e9e26bfb6052,2021-12-29T23:24:15.159Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['DungeonClearPaper', 'Gem', 'Gold', 'Ruby'], 'tableName': 'Currency'}]"
8837,2364,7ede6ce2f7aa3d101b6e354b3335ffdb893ed8b64794cd4db14502fc57ce8a52,2021-12-29T23:24:15.155Z,/data/gameinfo/v3.3/union/EssenceInfo/mine?where=%7B%7D&limit=1,GET,
8838,2319,b294b45e7114d6f748956cfdca2a370024e65bb63648dcc0bc281591de48e196,2021-12-29T23:24:15.155Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
8839,1916,5f2299294da15f0bc1b17a08e1a5aca4a0f68cad4f149749f7d1be7d6672054d,2021-12-29T23:24:15.151Z,/data/rank/union/v1/3df27f60-583b-11ec-8846-eb56e6e68bb1,POST,
8840,2319,384876196215c286c075ed22f131cc752ba2579d188ad1e4aca4a46248cfb7d2,2021-12-29T23:24:15.151Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
8841,1585,48b9b7b2ddd52be424bc9df320d4bc609fe8f4eff7503d4203ba2d290df48644,2021-12-29T23:24:15.150Z,/data/rank/union/v1.1/0437f090-def9-11eb-9e66-25cb0ae9020d,POST,
8842,1916,e90787ba45535df6418bc334fb41968cef75919b169112fef2b99d0bc62da1bc,2021-12-29T23:24:15.146Z,/data/rank/union/v1/7d431970-0f81-11ec-b02f-81995e7c75d5,POST,
8843,2734,acbb88f937c78cb55691c0ad81fb623068df3b61726f03c81b7e478ffd3f6092,2021-12-29T23:24:15.145Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['coverStone', 'Current_Swordsmanship', 'Exp', 'gold', 'Passive', 'spinel', 'swordsmanship_Level'], 'tableName': 'PlayerInfo'}]"
8844,2734,acbb88f937c78cb55691c0ad81fb623068df3b61726f03c81b7e478ffd3f6092,2021-12-29T23:24:15.144Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Armor', 'critical_Damage', 'critical_Rate', 'damage', 'Hp'], 'tableName': 'PlayerStat'}]"
8845,2319,02e89b9586c5a8dcb0824d3dc446bb1cca9a94ea2eab5e2490e7cc20b19515db,2021-12-29T23:24:15.143Z,/data/gameLog/v1.2/Normal,POST,
8846,2347,8e2e043021dde3fe4480d9648f480ec151ccc7a0aad18a6491d7e9e26bfb6052,2021-12-29T23:24:15.141Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['PlayerItems'], 'tableName': 'Item'}]"
8847,2734,acbb88f937c78cb55691c0ad81fb623068df3b61726f03c81b7e478ffd3f6092,2021-12-29T23:24:15.138Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Specificity_Json'], 'tableName': 'Specificity'}]"
8848,1916,656f808f0a79a114927a927821d1162aaae5a6fb5b84ea6b7ce0dfdd0d151825,2021-12-29T23:24:15.133Z,/data/rank/union/v1/2e40c3e0-4915-11ec-8dbc-d5be21bcb2a1/gamer?gap=15,GET,
8849,2243,0824a66aad26d183bff9eb7100b23fee4017412eeb86526972a8202949d7723f,2021-12-29T23:24:15.132Z,/data/gameinfo/v3.3/union,PUT,
8850,1916,87eb5a117a85039c41d250177726f3834322469a6268e3450bdb35541dd7a3e0,2021-12-29T23:24:15.131Z,/data/rank/union/v1/2e40c3e0-4915-11ec-8dbc-d5be21bcb2a1?limit=50&offset=0,GET,
8851,2319,ad46076b2f9a92cdbc7b445dde0c36f998772fa35f6bf733459a0a1fe020887b,2021-12-29T23:24:15.131Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['TitleSelectId'], 'tableName': 'Equipment'}]"
8852,2097,e9bb614df103e68e6a57d74e83d4015df706b4acee6b022494e511cf8f9ab704,2021-12-29T23:24:15.130Z,/data/rank/union/v1.3/8a27e610-50eb-11ec-8201-c1594a4e1456/gamer?gap=0,GET,
8853,2326,34ad10be8c75428abba23b492d6a1d776ed027a17052b35dafe8adc5b2271483,2021-12-29T23:24:15.128Z,/data/gameinfo/v3.3/union,PUT,
8854,1908,c30398b9ef1203bae4bb6b29e456b2c51d61c363caa0d46d4d5bc36fb7bd7bc7,2021-12-29T23:24:15.127Z,/data/rank/union/v1.1/807322b0-cda1-11eb-afd6-dbb065845072,POST,
8855,1908,e2d24a8174b5e4f17a6fa6f5869be02c6ecd098b09daa2c4824f5173780b74ea,2021-12-29T23:24:15.125Z,/data/probability/v1,GET,
